height,>,154,age,>,75,sex,=,1,income,=,0#-2857
height,>,154,age,>,78,sex,=,0,income,=,1#-3329
height,<,161,age,>,75,sex,=,0,income,=,0#0
height,<,153,age,<,35,sex,=,1,income,=,1#86
height,<,152,age,<,65,sex,=,1,income,=,1#866
height,<,166,age,>,67,sex,=,0,income,=,1#1218
height,>,171,age,>,82,sex,=,0,income,=,1#-245
height,>,180,age,<,65,sex,=,1,income,=,1#5569
height,>,168,age,>,76,sex,=,0,income,=,1#-5997
height,<,151,age,<,29,sex,=,0,income,=,1#1872
height,<,171,age,>,76,sex,=,1,income,=,0#-3818
height,>,176,age,>,29,sex,=,1,income,=,1#46800
height,>,158,age,>,87,sex,=,0,income,=,1#-10291
height,<,153,age,<,46,sex,=,1,income,=,1#86
height,>,178,age,<,50,sex,=,0,income,=,1#807
height,<,151,age,<,55,sex,=,0,income,=,0#4254
height,<,171,age,>,78,sex,=,1,income,=,0#-4658
height,<,174,age,>,72,sex,=,0,income,=,1#-909
height,>,151,age,>,71,sex,=,1,income,=,1#-2094
height,>,177,age,<,72,sex,=,1,income,=,1#1558
height,<,166,age,>,68,sex,=,1,income,=,0#1041
height,>,180,age,<,63,sex,=,1,income,=,1#5569
height,<,181,age,>,84,sex,=,0,income,=,0#-17372
height,>,151,age,>,78,sex,=,1,income,=,1#-9061
height,>,173,age,>,74,sex,=,0,income,=,0#-2597
height,>,158,age,>,87,sex,=,1,income,=,0#-5475
height,<,166,age,>,69,sex,=,1,income,=,1#-1782
height,>,175,age,>,29,sex,=,1,income,=,0#38200
height,>,180,age,>,18,sex,=,1,income,=,1#5569
height,<,179,age,>,89,sex,=,0,income,=,0#-12038
height,>,165,age,>,74,sex,=,1,income,=,1#-3395
height,<,153,age,<,39,sex,=,1,income,=,1#86
height,<,179,age,>,76,sex,=,1,income,=,0#-2581
height,<,151,age,<,88,sex,=,0,income,=,0#4254
height,>,180,age,<,43,sex,=,1,income,=,0#-961
height,>,179,age,<,77,sex,=,1,income,=,0#1017
height,<,151,age,<,34,sex,=,1,income,=,1#2989
height,>,157,age,>,79,sex,=,0,income,=,0#-8025
height,>,170,age,>,83,sex,=,1,income,=,0#-139
height,<,172,age,>,79,sex,=,1,income,=,0#-4593
height,>,158,age,>,89,sex,=,0,income,=,1#8306
height,<,175,age,>,85,sex,=,0,income,=,1#-879
height,>,179,age,<,49,sex,=,1,income,=,1#6013
height,<,166,age,>,71,sex,=,1,income,=,0#-1175
height,<,161,age,>,56,sex,=,1,income,=,0#1335
height,<,162,age,>,61,sex,=,1,income,=,0#2697
height,<,174,age,>,75,sex,=,0,income,=,1#-3010
height,>,155,age,>,70,sex,=,1,income,=,0#-886
height,>,172,age,>,59,sex,=,1,income,=,0#-431
height,<,151,age,<,30,sex,=,0,income,=,0#4254
height,<,169,age,>,83,sex,=,1,income,=,0#-15775
height,>,175,age,<,27,sex,=,0,income,=,0#-164506
height,>,159,age,>,74,sex,=,1,income,=,0#-1963
height,>,180,age,<,62,sex,=,0,income,=,1#2760
height,<,178,age,>,86,sex,=,0,income,=,1#-8630
height,>,179,age,<,76,sex,=,0,income,=,0#916
height,<,181,age,>,79,sex,=,0,income,=,0#-8025
height,>,169,age,>,73,sex,=,0,income,=,1#-4461
height,>,168,age,>,69,sex,=,1,income,=,1#-2774
height,<,152,age,<,67,sex,=,1,income,=,1#866
height,<,175,age,>,74,sex,=,1,income,=,1#-3775
height,>,154,age,>,70,sex,=,0,income,=,1#-286
height,>,164,age,>,76,sex,=,0,income,=,1#-7132
height,>,177,age,<,61,sex,=,1,income,=,1#1558
height,>,171,age,<,24,sex,=,1,income,=,1#20473
height,<,161,age,>,70,sex,=,0,income,=,1#2699
height,<,173,age,>,82,sex,=,1,income,=,0#-9962
height,>,168,age,>,65,sex,=,1,income,=,0#-995
height,>,168,age,>,82,sex,=,0,income,=,1#-4590
height,>,172,age,<,27,sex,=,1,income,=,1#-20061
height,<,176,age,>,86,sex,=,0,income,=,0#-25220
height,<,160,age,>,26,sex,=,1,income,=,0#-236003
height,<,163,age,>,65,sex,=,1,income,=,0#1714
height,<,176,age,>,81,sex,=,1,income,=,0#-8611
height,>,168,age,>,71,sex,=,0,income,=,0#-3121
height,<,164,age,>,74,sex,=,0,income,=,0#1537
height,<,151,age,<,42,sex,=,0,income,=,1#1872
height,>,177,age,<,86,sex,=,1,income,=,1#1558
height,<,176,age,>,75,sex,=,1,income,=,1#-6429
height,<,170,age,>,79,sex,=,1,income,=,0#-4558
height,>,162,age,>,87,sex,=,0,income,=,0#-21512
height,>,167,age,>,68,sex,=,1,income,=,0#-2911
height,>,166,age,>,70,sex,=,0,income,=,0#-1989
height,>,159,age,>,89,sex,=,0,income,=,0#-12038
height,>,167,age,>,81,sex,=,0,income,=,0#-9736
height,<,179,age,>,82,sex,=,0,income,=,1#-1855
height,>,170,age,>,62,sex,=,1,income,=,1#-1509
height,>,178,age,<,60,sex,=,1,income,=,1#2808
height,>,179,age,<,67,sex,=,0,income,=,1#636
height,>,172,age,>,79,sex,=,1,income,=,1#-2345
height,>,171,age,>,77,sex,=,1,income,=,1#-12790
height,>,177,age,<,37,sex,=,1,income,=,1#1558
height,>,151,age,>,82,sex,=,1,income,=,1#-14193
height,>,179,age,<,60,sex,=,1,income,=,1#6013
height,<,152,age,<,72,sex,=,1,income,=,0#1769
height,<,178,age,>,78,sex,=,1,income,=,0#-4301
height,<,162,age,>,81,sex,=,0,income,=,0#-1544
height,<,181,age,>,69,sex,=,1,income,=,0#-1546
height,>,178,age,<,32,sex,=,0,income,=,1#807
height,<,181,age,>,81,sex,=,1,income,=,1#-9899
height,>,165,age,>,69,sex,=,0,income,=,1#-3479
height,>,164,age,>,80,sex,=,0,income,=,0#-8932
height,<,162,age,>,57,sex,=,1,income,=,0#870
height,<,170,age,>,76,sex,=,1,income,=,1#-4854
height,>,171,age,>,81,sex,=,1,income,=,0#-9304
height,<,168,age,>,70,sex,=,1,income,=,0#-448
height,<,176,age,>,76,sex,=,1,income,=,0#-2581
height,<,158,age,>,23,sex,=,0,income,=,0#-291033
height,>,156,age,>,69,sex,=,1,income,=,0#-1546
height,>,178,age,<,46,sex,=,1,income,=,1#2808
height,>,157,age,>,84,sex,=,1,income,=,1#-8381
height,>,171,age,>,81,sex,=,1,income,=,0#-9304
height,>,172,age,>,75,sex,=,1,income,=,1#-5427
height,<,172,age,>,87,sex,=,1,income,=,0#-3268
height,<,179,age,>,86,sex,=,1,income,=,0#-5455
height,<,163,age,>,64,sex,=,1,income,=,1#-2189
height,<,153,age,<,40,sex,=,1,income,=,1#86
height,>,171,age,>,67,sex,=,1,income,=,0#-1451
height,<,175,age,>,80,sex,=,0,income,=,0#-8050
height,>,161,age,>,78,sex,=,1,income,=,1#-9248
height,>,165,age,>,72,sex,=,0,income,=,0#-3133
height,<,161,age,>,76,sex,=,1,income,=,0#4459
height,<,170,age,>,86,sex,=,1,income,=,0#-10973
height,>,159,age,>,85,sex,=,1,income,=,1#-8954
height,<,173,age,>,80,sex,=,0,income,=,1#-6136
height,<,168,age,>,76,sex,=,1,income,=,0#-4513
height,<,170,age,>,67,sex,=,1,income,=,1#-2066
height,>,179,age,<,67,sex,=,0,income,=,1#636
height,>,164,age,>,81,sex,=,0,income,=,0#-10781
height,>,155,age,>,85,sex,=,1,income,=,1#-8954
height,<,166,age,>,67,sex,=,1,income,=,1#-792
height,>,165,age,>,77,sex,=,0,income,=,1#-6155
height,<,151,age,<,36,sex,=,1,income,=,0#3936
height,>,158,age,>,87,sex,=,1,income,=,1#1654
height,<,174,age,>,84,sex,=,0,income,=,0#-18294
height,>,150,age,>,84,sex,=,0,income,=,0#-17372
height,<,177,age,>,77,sex,=,1,income,=,0#-2991
height,<,152,age,<,57,sex,=,1,income,=,1#866
height,<,167,age,>,82,sex,=,1,income,=,0#-15833
height,>,178,age,<,31,sex,=,1,income,=,0#1891
height,>,179,age,<,86,sex,=,0,income,=,0#916
height,<,178,age,>,89,sex,=,0,income,=,1#8306
height,>,151,age,>,74,sex,=,0,income,=,0#-3039
height,>,177,age,<,57,sex,=,1,income,=,1#1558
height,>,170,age,<,23,sex,=,1,income,=,1#28023
height,>,152,age,>,76,sex,=,0,income,=,1#-3614
height,>,154,age,>,77,sex,=,1,income,=,1#-8829
height,>,163,age,>,80,sex,=,0,income,=,1#-10465
height,<,170,age,>,82,sex,=,0,income,=,0#-15790
height,>,165,age,>,79,sex,=,1,income,=,0#-10949
height,>,178,age,>,23,sex,=,1,income,=,1#7492
height,>,180,age,<,52,sex,=,1,income,=,1#5569
height,>,178,age,<,78,sex,=,1,income,=,1#2808
height,>,153,age,>,88,sex,=,0,income,=,0#-18913
height,>,178,age,>,22,sex,=,1,income,=,1#3909
height,>,156,age,>,86,sex,=,1,income,=,0#-5455
height,<,153,age,<,87,sex,=,1,income,=,1#86
height,<,152,age,<,26,sex,=,1,income,=,1#11035
height,>,158,age,>,81,sex,=,1,income,=,0#-8611
height,>,170,age,>,81,sex,=,1,income,=,1#-4380
height,>,180,age,<,38,sex,=,0,income,=,0#-766
height,<,171,age,>,76,sex,=,0,income,=,0#-5130
height,<,155,age,>,21,sex,=,1,income,=,0#-1010162
height,>,157,age,>,89,sex,=,0,income,=,0#-12038
height,>,180,age,<,32,sex,=,0,income,=,1#2760
height,>,179,age,<,57,sex,=,0,income,=,1#636
height,<,167,age,>,82,sex,=,0,income,=,1#3237
height,>,157,age,>,82,sex,=,1,income,=,0#-11931
height,<,161,age,>,68,sex,=,1,income,=,1#2084
height,<,169,age,>,82,sex,=,1,income,=,0#-14463
height,>,169,age,<,22,sex,=,0,income,=,0#1823
height,<,170,age,>,64,sex,=,1,income,=,1#-1778
height,<,151,age,<,79,sex,=,0,income,=,1#1872
height,>,172,age,>,82,sex,=,0,income,=,0#-5101
height,>,172,age,>,56,sex,=,1,income,=,1#-824
height,>,150,age,>,80,sex,=,1,income,=,0#-5925
height,<,170,age,>,71,sex,=,0,income,=,0#-388
height,<,168,age,>,66,sex,=,1,income,=,0#-331
height,<,166,age,>,76,sex,=,1,income,=,0#-1199
height,>,179,age,<,48,sex,=,1,income,=,1#6013
height,>,152,age,>,83,sex,=,0,income,=,0#-14063
height,>,180,age,<,78,sex,=,0,income,=,1#2760
height,>,179,age,>,26,sex,=,1,income,=,1#37184
height,>,160,age,>,78,sex,=,1,income,=,1#-10004
height,<,180,age,>,80,sex,=,1,income,=,1#-10071
height,>,179,age,<,41,sex,=,1,income,=,0#1017
height,<,164,age,>,81,sex,=,0,income,=,1#2354
height,<,151,age,<,22,sex,=,0,income,=,1#39014
height,>,179,age,>,27,sex,=,1,income,=,1#50724
height,>,151,age,>,71,sex,=,0,income,=,1#-156
height,>,159,age,>,80,sex,=,0,income,=,0#-8050
height,>,177,age,<,77,sex,=,1,income,=,1#1558
height,>,173,age,>,72,sex,=,0,income,=,0#-2525
height,>,170,age,>,73,sex,=,0,income,=,0#-1724
height,<,178,age,>,84,sex,=,1,income,=,1#-8381
height,>,161,age,>,85,sex,=,1,income,=,0#-7541
height,<,153,age,<,78,sex,=,1,income,=,1#86
height,>,179,age,<,31,sex,=,1,income,=,0#1939
height,>,179,age,>,25,sex,=,1,income,=,1#25320
height,<,179,age,>,77,sex,=,0,income,=,1#-3186
height,<,177,age,>,70,sex,=,1,income,=,1#-2121
height,>,180,age,<,88,sex,=,1,income,=,0#-961
height,>,180,age,<,68,sex,=,1,income,=,1#5569
height,>,160,age,>,71,sex,=,0,income,=,1#-298
height,<,175,age,>,79,sex,=,0,income,=,0#-8025
height,<,168,age,>,67,sex,=,1,income,=,1#-843
height,>,180,age,<,47,sex,=,0,income,=,1#2760
height,<,164,age,>,69,sex,=,1,income,=,0#190
height,>,180,age,<,62,sex,=,1,income,=,0#-961
height,<,169,age,>,78,sex,=,1,income,=,0#-2013
height,<,175,age,>,73,sex,=,0,income,=,1#-1792
height,<,174,age,>,80,sex,=,1,income,=,1#-10164
height,>,168,age,>,69,sex,=,1,income,=,1#-2774
height,>,180,age,<,36,sex,=,1,income,=,0#-961
height,<,177,age,>,86,sex,=,0,income,=,1#-8630
height,>,159,age,>,77,sex,=,0,income,=,1#-3186
height,>,167,age,>,74,sex,=,1,income,=,1#-1994
height,>,161,age,>,85,sex,=,1,income,=,1#-9917
height,>,171,age,>,74,sex,=,0,income,=,0#-4050
height,>,157,age,>,87,sex,=,1,income,=,0#-5475
height,<,165,age,>,67,sex,=,1,income,=,0#783
height,>,178,age,<,55,sex,=,1,income,=,1#2808
height,<,161,age,>,53,sex,=,1,income,=,1#2396
height,>,154,age,>,73,sex,=,1,income,=,0#-1758
height,<,181,age,>,76,sex,=,1,income,=,1#-8155
height,>,180,age,<,56,sex,=,1,income,=,0#-961
height,>,177,age,<,32,sex,=,1,income,=,1#1558
height,<,151,age,<,22,sex,=,0,income,=,1#39014
height,<,174,age,>,70,sex,=,0,income,=,1#-456
height,<,156,age,>,21,sex,=,0,income,=,1#-410485
height,>,180,age,<,64,sex,=,1,income,=,1#5569
height,>,171,age,>,78,sex,=,0,income,=,0#-3679
height,>,150,age,>,88,sex,=,1,income,=,1#5857
height,>,172,age,>,76,sex,=,1,income,=,1#-7827
height,>,178,age,<,87,sex,=,1,income,=,1#2808
height,>,172,age,>,80,sex,=,0,income,=,1#-17945
height,<,170,age,>,68,sex,=,0,income,=,1#375
height,>,173,age,>,75,sex,=,0,income,=,1#-1254
height,>,152,age,>,84,sex,=,1,income,=,1#-8381
height,<,153,age,<,73,sex,=,1,income,=,1#86
height,>,162,age,>,70,sex,=,0,income,=,1#-1487
height,<,175,age,>,85,sex,=,1,income,=,0#-5791
height,<,179,age,>,77,sex,=,0,income,=,1#-3186
height,<,174,age,>,86,sex,=,0,income,=,1#-6028
height,>,174,age,<,27,sex,=,1,income,=,1#-81007
height,>,172,age,>,79,sex,=,0,income,=,0#-1533
height,<,163,age,>,63,sex,=,1,income,=,0#1702
height,<,179,age,>,86,sex,=,1,income,=,0#-5455
height,>,153,age,>,87,sex,=,1,income,=,1#1654
height,>,166,age,>,81,sex,=,1,income,=,1#-4082
height,<,152,age,<,90,sex,=,1,income,=,0#1769
height,>,160,age,>,71,sex,=,0,income,=,0#-1895
height,>,172,age,<,25,sex,=,1,income,=,1#-10353
height,<,171,age,>,77,sex,=,1,income,=,1#-7333
height,>,155,age,>,72,sex,=,0,income,=,1#-803
height,<,164,age,>,79,sex,=,0,income,=,0#-6245
height,<,155,age,>,19,sex,=,0,income,=,1#-220438
height,>,178,age,<,39,sex,=,0,income,=,1#807
height,<,175,age,>,80,sex,=,0,income,=,1#-7587
height,<,161,age,>,74,sex,=,0,income,=,0#2152
height,>,169,age,>,76,sex,=,0,income,=,0#-5986
height,<,163,age,>,86,sex,=,0,income,=,0#-11455
height,>,173,age,<,24,sex,=,0,income,=,1#-149815
height,>,180,age,<,50,sex,=,1,income,=,1#5569
height,>,173,age,>,74,sex,=,1,income,=,1#10046
height,>,176,age,<,28,sex,=,1,income,=,1#-161076
height,<,179,age,>,77,sex,=,1,income,=,1#-8829
height,<,170,age,>,76,sex,=,0,income,=,0#-4140
height,<,153,age,<,27,sex,=,1,income,=,1#5630
height,>,171,age,>,69,sex,=,1,income,=,1#-625
height,<,151,age,<,28,sex,=,0,income,=,1#3874
height,>,178,age,<,40,sex,=,1,income,=,1#2808
height,>,178,age,<,42,sex,=,1,income,=,1#2808
height,>,150,age,>,75,sex,=,1,income,=,1#-6429
height,<,154,age,>,18,sex,=,1,income,=,0#-196171
height,>,159,age,>,79,sex,=,1,income,=,0#-5457
height,<,151,age,<,65,sex,=,1,income,=,1#2989
height,>,161,age,>,74,sex,=,0,income,=,1#-2114
height,>,161,age,>,80,sex,=,1,income,=,0#-11190
height,>,180,age,<,83,sex,=,0,income,=,1#2760
height,>,177,age,>,25,sex,=,1,income,=,1#21765
height,>,171,age,>,73,sex,=,1,income,=,1#719
height,>,165,age,>,78,sex,=,1,income,=,1#-12621
height,>,154,age,>,71,sex,=,1,income,=,1#-2094
height,>,173,age,>,53,sex,=,1,income,=,1#-311
height,<,162,age,>,66,sex,=,1,income,=,1#-111
height,>,159,age,>,73,sex,=,1,income,=,1#-3913
height,>,165,age,>,68,sex,=,1,income,=,1#-3224
height,<,175,age,>,88,sex,=,1,income,=,1#5857
height,>,156,age,>,79,sex,=,1,income,=,0#-5457
height,<,177,age,>,83,sex,=,0,income,=,0#-14063
height,>,165,age,>,83,sex,=,1,income,=,1#-7319
height,>,167,age,>,69,sex,=,1,income,=,0#-2771
height,>,170,age,<,24,sex,=,1,income,=,0#23548
height,>,167,age,>,71,sex,=,0,income,=,1#-3774
height,<,173,age,>,74,sex,=,0,income,=,0#-2887
height,<,176,age,>,76,sex,=,0,income,=,0#-4756
height,>,179,age,<,78,sex,=,1,income,=,0#1017
